,0,1,2,3,4,5,TrainOrVal,InstitutionName
261,FeTS21_Training_300,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_300/FeTS21_Training_300_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_300/FeTS21_Training_300_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_300/FeTS21_Training_300_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_300/FeTS21_Training_300_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_300/FeTS21_Training_300_seg.nii.gz,train,13
262,FeTS21_Training_299,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_299/FeTS21_Training_299_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_299/FeTS21_Training_299_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_299/FeTS21_Training_299_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_299/FeTS21_Training_299_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_299/FeTS21_Training_299_seg.nii.gz,train,13
263,FeTS21_Training_306,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_306/FeTS21_Training_306_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_306/FeTS21_Training_306_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_306/FeTS21_Training_306_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_306/FeTS21_Training_306_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_306/FeTS21_Training_306_seg.nii.gz,train,13
264,FeTS21_Training_288,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_288/FeTS21_Training_288_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_288/FeTS21_Training_288_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_288/FeTS21_Training_288_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_288/FeTS21_Training_288_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_288/FeTS21_Training_288_seg.nii.gz,train,13
265,FeTS21_Training_282,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_282/FeTS21_Training_282_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_282/FeTS21_Training_282_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_282/FeTS21_Training_282_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_282/FeTS21_Training_282_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_282/FeTS21_Training_282_seg.nii.gz,train,13
266,FeTS21_Training_309,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_309/FeTS21_Training_309_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_309/FeTS21_Training_309_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_309/FeTS21_Training_309_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_309/FeTS21_Training_309_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_309/FeTS21_Training_309_seg.nii.gz,train,13
267,FeTS21_Training_283,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_283/FeTS21_Training_283_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_283/FeTS21_Training_283_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_283/FeTS21_Training_283_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_283/FeTS21_Training_283_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_283/FeTS21_Training_283_seg.nii.gz,train,13
268,FeTS21_Training_312,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_312/FeTS21_Training_312_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_312/FeTS21_Training_312_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_312/FeTS21_Training_312_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_312/FeTS21_Training_312_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_312/FeTS21_Training_312_seg.nii.gz,train,13
269,FeTS21_Training_308,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_308/FeTS21_Training_308_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_308/FeTS21_Training_308_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_308/FeTS21_Training_308_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_308/FeTS21_Training_308_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_308/FeTS21_Training_308_seg.nii.gz,train,13
270,FeTS21_Training_303,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_303/FeTS21_Training_303_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_303/FeTS21_Training_303_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_303/FeTS21_Training_303_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_303/FeTS21_Training_303_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_303/FeTS21_Training_303_seg.nii.gz,train,13
271,FeTS21_Training_297,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_297/FeTS21_Training_297_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_297/FeTS21_Training_297_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_297/FeTS21_Training_297_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_297/FeTS21_Training_297_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_297/FeTS21_Training_297_seg.nii.gz,train,13
272,FeTS21_Training_290,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_290/FeTS21_Training_290_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_290/FeTS21_Training_290_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_290/FeTS21_Training_290_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_290/FeTS21_Training_290_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_290/FeTS21_Training_290_seg.nii.gz,train,13
273,FeTS21_Training_310,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_310/FeTS21_Training_310_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_310/FeTS21_Training_310_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_310/FeTS21_Training_310_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_310/FeTS21_Training_310_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_310/FeTS21_Training_310_seg.nii.gz,train,13
274,FeTS21_Training_302,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_302/FeTS21_Training_302_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_302/FeTS21_Training_302_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_302/FeTS21_Training_302_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_302/FeTS21_Training_302_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_302/FeTS21_Training_302_seg.nii.gz,train,13
275,FeTS21_Training_285,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_285/FeTS21_Training_285_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_285/FeTS21_Training_285_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_285/FeTS21_Training_285_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_285/FeTS21_Training_285_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_285/FeTS21_Training_285_seg.nii.gz,train,13
276,FeTS21_Training_293,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_293/FeTS21_Training_293_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_293/FeTS21_Training_293_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_293/FeTS21_Training_293_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_293/FeTS21_Training_293_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_293/FeTS21_Training_293_seg.nii.gz,train,13
277,FeTS21_Training_295,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_295/FeTS21_Training_295_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_295/FeTS21_Training_295_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_295/FeTS21_Training_295_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_295/FeTS21_Training_295_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_295/FeTS21_Training_295_seg.nii.gz,train,13
278,FeTS21_Training_301,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_301/FeTS21_Training_301_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_301/FeTS21_Training_301_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_301/FeTS21_Training_301_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_301/FeTS21_Training_301_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_301/FeTS21_Training_301_seg.nii.gz,train,13
279,FeTS21_Training_313,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_313/FeTS21_Training_313_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_313/FeTS21_Training_313_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_313/FeTS21_Training_313_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_313/FeTS21_Training_313_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_313/FeTS21_Training_313_seg.nii.gz,train,13
280,FeTS21_Training_298,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_298/FeTS21_Training_298_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_298/FeTS21_Training_298_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_298/FeTS21_Training_298_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_298/FeTS21_Training_298_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_298/FeTS21_Training_298_seg.nii.gz,train,13
281,FeTS21_Training_294,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_294/FeTS21_Training_294_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_294/FeTS21_Training_294_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_294/FeTS21_Training_294_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_294/FeTS21_Training_294_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_294/FeTS21_Training_294_seg.nii.gz,val,13
282,FeTS21_Training_296,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_296/FeTS21_Training_296_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_296/FeTS21_Training_296_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_296/FeTS21_Training_296_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_296/FeTS21_Training_296_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_296/FeTS21_Training_296_seg.nii.gz,val,13
283,FeTS21_Training_291,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_291/FeTS21_Training_291_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_291/FeTS21_Training_291_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_291/FeTS21_Training_291_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_291/FeTS21_Training_291_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_291/FeTS21_Training_291_seg.nii.gz,val,13
284,FeTS21_Training_315,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_315/FeTS21_Training_315_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_315/FeTS21_Training_315_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_315/FeTS21_Training_315_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_315/FeTS21_Training_315_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_315/FeTS21_Training_315_seg.nii.gz,val,13
285,FeTS21_Training_304,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_304/FeTS21_Training_304_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_304/FeTS21_Training_304_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_304/FeTS21_Training_304_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_304/FeTS21_Training_304_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_304/FeTS21_Training_304_seg.nii.gz,val,13
286,FeTS21_Training_311,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_311/FeTS21_Training_311_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_311/FeTS21_Training_311_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_311/FeTS21_Training_311_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_311/FeTS21_Training_311_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_311/FeTS21_Training_311_seg.nii.gz,val,13
287,FeTS21_Training_319,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_319/FeTS21_Training_319_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_319/FeTS21_Training_319_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_319/FeTS21_Training_319_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_319/FeTS21_Training_319_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_319/FeTS21_Training_319_seg.nii.gz,train,14
288,FeTS21_Training_321,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_321/FeTS21_Training_321_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_321/FeTS21_Training_321_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_321/FeTS21_Training_321_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_321/FeTS21_Training_321_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_321/FeTS21_Training_321_seg.nii.gz,train,14
289,FeTS21_Training_322,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_322/FeTS21_Training_322_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_322/FeTS21_Training_322_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_322/FeTS21_Training_322_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_322/FeTS21_Training_322_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_322/FeTS21_Training_322_seg.nii.gz,val,14
290,FeTS21_Training_334,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_334/FeTS21_Training_334_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_334/FeTS21_Training_334_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_334/FeTS21_Training_334_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_334/FeTS21_Training_334_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_334/FeTS21_Training_334_seg.nii.gz,train,15
291,FeTS21_Training_333,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_333/FeTS21_Training_333_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_333/FeTS21_Training_333_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_333/FeTS21_Training_333_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_333/FeTS21_Training_333_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_333/FeTS21_Training_333_seg.nii.gz,train,15
292,FeTS21_Training_328,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_328/FeTS21_Training_328_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_328/FeTS21_Training_328_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_328/FeTS21_Training_328_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_328/FeTS21_Training_328_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_328/FeTS21_Training_328_seg.nii.gz,train,15
293,FeTS21_Training_326,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_326/FeTS21_Training_326_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_326/FeTS21_Training_326_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_326/FeTS21_Training_326_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_326/FeTS21_Training_326_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_326/FeTS21_Training_326_seg.nii.gz,train,15
294,FeTS21_Training_325,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_325/FeTS21_Training_325_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_325/FeTS21_Training_325_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_325/FeTS21_Training_325_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_325/FeTS21_Training_325_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_325/FeTS21_Training_325_seg.nii.gz,train,15
295,FeTS21_Training_327,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_327/FeTS21_Training_327_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_327/FeTS21_Training_327_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_327/FeTS21_Training_327_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_327/FeTS21_Training_327_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_327/FeTS21_Training_327_seg.nii.gz,train,15
296,FeTS21_Training_323,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_323/FeTS21_Training_323_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_323/FeTS21_Training_323_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_323/FeTS21_Training_323_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_323/FeTS21_Training_323_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_323/FeTS21_Training_323_seg.nii.gz,train,15
297,FeTS21_Training_331,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_331/FeTS21_Training_331_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_331/FeTS21_Training_331_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_331/FeTS21_Training_331_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_331/FeTS21_Training_331_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_331/FeTS21_Training_331_seg.nii.gz,train,15
